,id,date,code,name,open,high,low,close,volume,money,change_pct
0,1875533,2020-04-21,801110,家用电器,6860.49,6860.6,6729.56,6774.89,948643116.0,10755560663.26,-1.27
1,1875001,2020-04-20,801110,家用电器,6820.17,6870.8,6787.78,6861.87,935608712.0,10071037003.93,0.83
2,1874469,2020-04-17,801110,家用电器,6836.05,6850.14,6794.01,6805.18,1128410931.0,12139424375.75,0.24
3,1873937,2020-04-16,801110,家用电器,6764.38,6794.14,6726.86,6788.57,953705636.0,10875768529.81,-0.05
4,1873405,2020-04-15,801110,家用电器,6824.52,6896.47,6769.7,6791.82,1145976591.0,15832797386.51,-1.75
5,1872879,2020-04-14,801110,家用电器,6929.74,6932.13,6825.32,6913.05,866639589.0,11676937548.36,0.91
6,1872347,2020-04-13,801110,家用电器,6762.2,6902.68,6762.2,6850.42,919888811.0,12502176859.63,1.97
7,1871815,2020-04-10,801110,家用电器,6622.11,6872.76,6585.77,6718.15,1155191037.0,14087201948.13,1.5
8,1871283,2020-04-09,801110,家用电器,6638.15,6649.05,6613.1,6619.18,1074189642.0,10164676613.14,0.17
9,1870751,2020-04-08,801110,家用电器,6643.14,6643.14,6584.39,6608.08,1197971801.0,11961326110.54,-1.17
10,1870219,2020-04-07,801110,家用电器,6692.28,6713.63,6664.86,6686.45,1281779316.0,13856026403.04,1.72
11,1869687,2020-04-03,801110,家用电器,6626.79,6636.63,6556.89,6573.4,1031453158.0,10227230632.89,-0.76
12,1869155,2020-04-02,801110,家用电器,6497.88,6623.71,6459.87,6623.71,962843440.0,10299428223.97,1.1
13,1868623,2020-04-01,801110,家用电器,6533.33,6649.4,6521.3,6551.77,955008902.0,10157651484.25,0.18
14,1868091,2020-03-31,801110,家用电器,6606.12,6639.05,6539.99,6539.99,891715380.0,9351734985.02,0.3
15,1867559,2020-03-30,801110,家用电器,6563.39,6563.68,6446.98,6520.63,1071237965.0,11536473022.21,-2.05
16,1867027,2020-03-27,801110,家用电器,6763.77,6800.68,6646.24,6656.78,1063764356.0,12224784136.94,0.25
17,1866495,2020-03-26,801110,家用电器,6679.05,6735.97,6632.48,6640.38,1054160461.0,10874549079.08,-1.21
18,1865963,2020-03-25,801110,家用电器,6697.08,6741.91,6634.36,6721.86,1298226193.0,15387557154.47,3.56
19,1865431,2020-03-24,801110,家用电器,6401.94,6516.36,6324.89,6490.49,1279941529.0,14649165756.67,3.25
20,1864899,2020-03-23,801110,家用电器,6418.03,6442.11,6282.5,6286.26,1197595936.0,13438538608.29,-5.08
21,1864367,2020-03-20,801110,家用电器,6618.43,6645.66,6535.45,6622.8,1286225373.0,14983448494.52,1.16
22,1863835,2020-03-19,801110,家用电器,6688.84,6722.81,6381.27,6547.1,1533361917.0,19425149589.61,-2.35
