,id,date,code,name,open,high,low,close,volume,money,change_pct
0,1875557,2020-04-21,801200,商业贸易,3210.7,3210.76,3187.24,3202.44,1100363332.0,7000696545.23,-0.37
1,1875025,2020-04-20,801200,商业贸易,3191.96,3214.36,3183.25,3214.36,902178293.0,5952951422.27,0.89
2,1874493,2020-04-17,801200,商业贸易,3196.69,3199.86,3181.84,3185.91,964788767.0,6573782185.82,-0.01
3,1873961,2020-04-16,801200,商业贸易,3156.65,3188.51,3156.65,3186.25,881971854.0,5848909484.45,0.59
4,1873429,2020-04-15,801200,商业贸易,3196.11,3196.31,3163.15,3167.58,975797326.0,5911940658.28,-1.0
5,1872903,2020-04-14,801200,商业贸易,3160.29,3199.68,3156.07,3199.68,855570847.0,5286905414.05,1.56
6,1872371,2020-04-13,801200,商业贸易,3151.57,3166.11,3134.19,3150.61,836995048.0,4914288422.25,-0.66
7,1871839,2020-04-10,801200,商业贸易,3227.92,3227.97,3161.73,3171.45,1236298666.0,7319333590.31,-1.76
8,1871307,2020-04-09,801200,商业贸易,3211.59,3242.54,3207.95,3228.37,1452568480.0,8369816187.3,0.94
9,1870775,2020-04-08,801200,商业贸易,3198.17,3206.51,3182.98,3198.23,1548436160.0,8589958505.5,-0.25
10,1870243,2020-04-07,801200,商业贸易,3151.8,3206.33,3140.86,3206.33,1537696278.0,9255284186.42,2.91
11,1869711,2020-04-03,801200,商业贸易,3114.01,3127.97,3105.21,3115.51,1059360061.0,6050990625.37,-0.13
12,1869179,2020-04-02,801200,商业贸易,3096.23,3119.66,3075.43,3119.66,1080730351.0,6077123849.9,0.06
13,1868647,2020-04-01,801200,商业贸易,3165.82,3168.31,3111.5,3117.72,1315949894.0,7788420688.56,-2.05
14,1868115,2020-03-31,801200,商业贸易,3155.51,3183.08,3147.54,3183.08,1499327029.0,8499660710.0,0.95
15,1867583,2020-03-30,801200,商业贸易,3115.94,3155.28,3108.25,3153.09,1411451776.0,9034605960.44,-0.01
16,1867051,2020-03-27,801200,商业贸易,3151.2,3177.22,3147.65,3153.33,1408401064.0,8842398171.93,1.17
17,1866519,2020-03-26,801200,商业贸易,3104.55,3140.17,3091.27,3117.0,1230685229.0,6921310848.8,-0.03
18,1865987,2020-03-25,801200,商业贸易,3107.79,3120.6,3087.66,3117.87,1293718727.0,7357105053.82,1.79
19,1865455,2020-03-24,801200,商业贸易,3056.3,3063.98,3005.37,3063.09,1189242720.0,6549608510.61,1.63
20,1864923,2020-03-23,801200,商业贸易,3034.89,3064.18,3006.15,3014.09,1267263665.0,6890165295.24,-2.99
21,1864391,2020-03-20,801200,商业贸易,3099.49,3108.61,3052.53,3106.86,1508450114.0,8524774200.08,0.7
22,1863859,2020-03-19,801200,商业贸易,3008.06,3085.17,3007.82,3085.17,1607542598.0,9322300088.29,3.0
23,1863327,2020-03-18,801200,商业贸易,3062.79,3097.49,2995.45,2995.45,1062271079.0,6245391386.28,-1.53
24,1862795,2020-03-17,801200,商业贸易,3062.52,3097.48,2972.73,3041.89,1123550524.0,6745557231.27,-0.76
25,1862263,2020-03-16,801200,商业贸易,3187.01,3187.01,3056.29,3065.14,1403501868.0,8717149885.88,-3.23
26,1861731,2020-03-13,801200,商业贸易,3076.89,3181.71,3063.63,3167.59,1584962663.0,9846572800.48,-1.31
27,1861199,2020-03-12,801200,商业贸易,3223.26,3229.65,3184.64,3209.65,1378597670.0,8752967537.23,-1.64
28,1860667,2020-03-11,801200,商业贸易,3283.41,3293.36,3262.37,3263.3,1592415191.0,9833624399.07,-0.53
29,1860135,2020-03-10,801200,商业贸易,3188.99,3280.72,3165.13,3280.72,1675656140.0,10900431562.05,1.41
30,1859603,2020-03-09,801200,商业贸易,3273.17,3293.79,3232.81,3235.19,1894776024.0,11912911829.65,-2.31
31,1859071,2020-03-06,801200,商业贸易,3262.93,3326.27,3261.94,3311.7,1983818706.0,12039347806.19,0.8
32,1858539,2020-03-05,801200,商业贸易,3242.85,3289.64,3238.87,3285.36,1958387186.0,12333779188.11,1.57
33,1858007,2020-03-04,801200,商业贸易,3129.79,3234.66,3125.78,3234.66,1621333470.0,10464791320.89,2.99
34,1857475,2020-03-03,801200,商业贸易,3144.08,3160.77,3124.05,3140.73,1351405070.0,8322368140.73,0.88
35,1856943,2020-03-02,801200,商业贸易,3028.7,3119.15,3028.7,3113.38,1235277379.0,7516043043.7,3.07
36,1856411,2020-02-28,801200,商业贸易,3092.06,3103.2,3020.6,3020.6,1556826142.0,9296876797.96,-4.07
37,1855879,2020-02-27,801200,商业贸易,3159.33,3166.22,3133.57,3148.69,1195812334.0,7173227319.83,0.08
38,1855347,2020-02-26,801200,商业贸易,3100.1,3177.59,3100.1,3146.21,1664328172.0,9769691447.32,0.28
39,1854815,2020-02-25,801200,商业贸易,3104.39,3137.45,3055.04,3137.45,1479649082.0,9697569460.34,-0.8
40,1854283,2020-02-24,801200,商业贸易,3169.38,3173.03,3131.37,3162.88,1321357297.0,8978933372.76,-0.46
41,1853751,2020-02-21,801200,商业贸易,3171.64,3194.05,3160.37,3177.47,1184477998.0,8111715841.89,0.07
42,1853219,2020-02-20,801200,商业贸易,3132.78,3175.23,3123.34,3175.23,1139816124.0,7798029380.06,1.48
43,1852687,2020-02-19,801200,商业贸易,3141.11,3151.03,3128.63,3128.79,978109270.0,6713646331.12,-0.38
44,1852155,2020-02-18,801200,商业贸易,3111.8,3140.81,3096.48,3140.81,1110317670.0,7430448582.32,0.98
45,1851623,2020-02-17,801200,商业贸易,3042.62,3110.27,3042.54,3110.27,1145776648.0,7525543375.27,2.52
46,1851091,2020-02-14,801200,商业贸易,3044.53,3051.64,3021.91,3033.8,761807524.0,4970917682.24,-0.39
47,1850559,2020-02-13,801200,商业贸易,3082.77,3082.98,3039.03,3045.65,942337101.0,6206130889.17,-1.33
48,1850027,2020-02-12,801200,商业贸易,3062.41,3086.82,3056.88,3086.82,962019396.0,6383085999.92,0.56
49,1849495,2020-02-11,801200,商业贸易,3113.29,3113.29,3060.51,3069.51,1194487623.0,7610521479.32,-0.91
50,1848963,2020-02-10,801200,商业贸易,3010.14,3097.59,3007.93,3097.59,1359216026.0,8808289139.02,2.64
51,1848431,2020-02-07,801200,商业贸易,2988.84,3018.01,2960.25,3018.01,1113975770.0,7501370465.76,0.74
52,1847899,2020-02-06,801200,商业贸易,2930.65,3006.82,2913.73,2995.94,1295403938.0,8877932989.09,2.41
53,1847633,2020-02-05,801200,商业贸易,2891.95,2962.88,2891.67,2925.31,1257095000.0,8414289622.03,1.31
54,1847101,2020-02-04,801200,商业贸易,2749.43,2894.47,2749.43,2887.38,1546973348.0,9809135846.16,0.35
55,1846569,2020-02-03,801200,商业贸易,2839.95,2886.28,2839.95,2877.19,636015210.0,4648520137.91,-8.26
56,1846037,2020-01-23,801200,商业贸易,3229.79,3230.09,3117.23,3136.14,1144301180.0,7986720722.71,-3.89
57,1845505,2020-01-22,801200,商业贸易,3263.67,3274.26,3210.07,3263.19,819882014.0,5970851455.52,-0.24
58,1844973,2020-01-21,801200,商业贸易,3336.63,3336.91,3270.78,3271.08,853625569.0,6341565987.51,-2.24
59,1844441,2020-01-20,801200,商业贸易,3345.05,3346.43,3323.49,3345.88,818382825.0,6062386317.29,-0.06
60,1843909,2020-01-17,801200,商业贸易,3364.61,3370.41,3342.2,3347.84,824457924.0,5848670589.71,-0.42
61,1843377,2020-01-16,801200,商业贸易,3392.67,3392.78,3359.47,3361.8,897694109.0,6625495281.89,-0.72
62,1842845,2020-01-15,801200,商业贸易,3404.17,3411.12,3370.19,3386.22,975041452.0,6801423295.49,-0.59
63,1842313,2020-01-14,801200,商业贸易,3429.02,3429.61,3403.99,3406.34,1238251290.0,8757662616.83,-0.51
64,1841781,2020-01-13,801200,商业贸易,3401.7,3423.83,3382.53,3423.83,1450568527.0,10110123631.68,0.45
65,1841249,2020-01-10,801200,商业贸易,3407.46,3415.17,3394.82,3408.39,1387615344.0,9950876095.49,0.94
66,1840717,2020-01-09,801200,商业贸易,3342.05,3376.79,3341.86,3376.79,1093573441.0,8168107551.44,1.65
67,1840185,2020-01-08,801200,商业贸易,3367.1,3369.53,3317.02,3322.13,1165189593.0,8088411987.0,-1.99
68,1839653,2020-01-07,801200,商业贸易,3341.25,3389.46,3341.25,3389.46,1181072928.0,8498953822.28,1.55
69,1839121,2020-01-06,801200,商业贸易,3299.22,3354.95,3295.27,3337.69,1352669196.0,9421486435.4,0.39
70,1838589,2020-01-03,801200,商业贸易,3316.34,3330.23,3307.8,3324.8,1205809209.0,8502683975.64,0.56
71,1838057,2020-01-02,801200,商业贸易,3259.5,3308.85,3257.68,3306.18,1237467207.0,8677125214.32,2.01
72,1837525,2019-12-31,801200,商业贸易,3224.73,3242.12,3222.7,3240.93,871802363.0,6201574201.08,0.32
73,1836993,2019-12-30,801200,商业贸易,3203.77,3230.58,3179.78,3230.58,846428094.0,5814430318.76,0.24
74,1836461,2019-12-27,801200,商业贸易,3228.74,3253.23,3220.67,3222.81,983025161.0,7345942462.97,-0.1
75,1835929,2019-12-26,801200,商业贸易,3210.55,3226.16,3202.77,3226.16,697478962.0,5298556622.94,0.45
76,1835397,2019-12-25,801200,商业贸易,3221.38,3223.51,3202.36,3211.56,733720767.0,5661563946.66,-0.23
77,1834865,2019-12-24,801200,商业贸易,3192.31,3220.84,3184.67,3219.05,676520190.0,4952861606.87,0.9
78,1834333,2019-12-23,801200,商业贸易,3233.61,3238.24,3188.71,3190.39,911926737.0,6671498275.91,-1.41
79,1833801,2019-12-20,801200,商业贸易,3254.76,3261.63,3236.02,3236.02,961899617.0,6954797118.4,-0.56
80,1833269,2019-12-19,801200,商业贸易,3240.76,3257.6,3239.71,3254.19,932554099.0,6749591590.1,0.3
81,1832737,2019-12-18,801200,商业贸易,3247.5,3258.67,3237.58,3244.35,1084518318.0,8137917616.11,-0.02
82,1832205,2019-12-17,801200,商业贸易,3210.06,3252.11,3205.71,3244.99,1272704781.0,9210930376.83,1.09
83,1831673,2019-12-16,801200,商业贸易,3186.11,3210.12,3180.57,3210.12,973759693.0,7020862516.29,1.04
84,1831141,2019-12-13,801200,商业贸易,3166.89,3181.18,3166.52,3177.21,941268836.0,6835611945.65,0.76
85,1830609,2019-12-12,801200,商业贸易,3167.76,3167.84,3150.09,3153.22,761762201.0,5263766972.92,-0.5
86,1830077,2019-12-11,801200,商业贸易,3171.57,3175.07,3154.91,3169.03,737670234.0,5127423750.93,-0.12
87,1829545,2019-12-10,801200,商业贸易,3153.84,3172.99,3144.25,3172.99,766398923.0,5183060859.3,0.47
88,1829013,2019-12-09,801200,商业贸易,3158.82,3159.46,3144.75,3158.12,821893253.0,5782620932.1,0.16
89,1828481,2019-12-06,801200,商业贸易,3128.76,3153.07,3128.76,3153.07,628748493.0,4137020879.17,0.98
90,1827949,2019-12-05,801200,商业贸易,3116.5,3123.26,3109.25,3122.51,547735943.0,3700597706.43,0.5
91,1827417,2019-12-04,801200,商业贸易,3092.74,3109.69,3092.74,3107.01,469741159.0,3099371597.42,0.04
92,1826885,2019-12-03,801200,商业贸易,3080.38,3105.85,3075.2,3105.85,477094229.0,3312655368.21,0.53
93,1826353,2019-12-02,801200,商业贸易,3095.27,3095.91,3089.37,3089.37,486814841.0,3291096195.29,-0.12
94,1825821,2019-11-29,801200,商业贸易,3084.02,3093.6,3072.68,3093.01,444111507.0,3038582375.37,0.46
