,id,date,code,name,open,high,low,close,volume,money,change_pct
0,1875624,2020-04-21,801770,通信,2461.4,2485.41,2446.12,2485.41,1941296913.0,26689579744.95,0.34
1,1875092,2020-04-20,801770,通信,2428.31,2477.75,2428.31,2477.03,1710417303.0,25053575080.26,1.86
2,1874560,2020-04-17,801770,通信,2444.73,2477.09,2427.91,2431.72,1992342438.0,29216100664.19,0.13
3,1874028,2020-04-16,801770,通信,2397.25,2435.58,2387.05,2428.59,1595386025.0,20868422370.81,0.64
4,1873496,2020-04-15,801770,通信,2434.89,2452.56,2411.4,2413.09,1715638632.0,23197299867.69,-0.86
5,1872970,2020-04-14,801770,通信,2387.38,2434.04,2387.32,2434.04,1669786586.0,22829491871.78,2.8
6,1872438,2020-04-13,801770,通信,2399.13,2401.95,2361.39,2367.67,1707649798.0,21639386831.34,-2.61
7,1871906,2020-04-10,801770,通信,2527.27,2527.27,2425.98,2431.11,2636624864.0,35443971180.18,-4.31
8,1871374,2020-04-09,801770,通信,2531.18,2551.25,2526.48,2540.7,2603488231.0,32859142274.62,1.21
9,1870842,2020-04-08,801770,通信,2468.59,2525.96,2461.55,2510.22,2437173699.0,34555835120.66,0.94
10,1870310,2020-04-07,801770,通信,2470.83,2494.57,2457.98,2486.85,2206938540.0,31302472961.86,2.84
11,1869778,2020-04-03,801770,通信,2447.74,2449.86,2407.54,2418.15,1896856641.0,28716850347.68,-2.1
12,1869246,2020-04-02,801770,通信,2376.09,2470.0,2376.09,2470.0,2145073775.0,31592640929.02,4.08
13,1868714,2020-04-01,801770,通信,2378.44,2441.31,2368.66,2373.29,1907779758.0,27625703678.07,-0.8
14,1868182,2020-03-31,801770,通信,2452.98,2455.93,2392.29,2392.4,1822809558.0,26133272536.1,-1.13
15,1867650,2020-03-30,801770,通信,2461.84,2461.84,2381.95,2419.85,2364022094.0,32778405407.09,-4.09
16,1867118,2020-03-27,801770,通信,2601.22,2601.22,2522.06,2523.05,2230036541.0,32150695448.79,-1.68
17,1866586,2020-03-26,801770,通信,2602.49,2606.03,2557.48,2566.18,2573703072.0,36540176093.24,-2.8
18,1866054,2020-03-25,801770,通信,2659.1,2659.1,2615.79,2640.13,3235186033.0,48640668572.6,1.6
19,1865522,2020-03-24,801770,通信,2600.66,2607.94,2479.22,2598.63,3575665863.0,52546763195.28,2.67
20,1864990,2020-03-23,801770,通信,2515.11,2630.79,2515.11,2531.1,3017772663.0,44196326829.25,-2.72
21,1864458,2020-03-20,801770,通信,2612.35,2619.58,2547.56,2601.74,2819032884.0,44015411825.79,0.82
22,1863926,2020-03-19,801770,通信,2472.52,2603.78,2439.93,2580.68,3194923202.0,51248227634.06,4.32
23,1863394,2020-03-18,801770,通信,2589.6,2639.23,2473.87,2473.87,3286744432.0,51657600197.95,-3.77
24,1862862,2020-03-17,801770,通信,2635.64,2635.64,2471.64,2570.77,3431712372.0,53530598256.57,-1.32
25,1862330,2020-03-16,801770,通信,2811.16,2836.02,2598.87,2605.08,4383757544.0,68855578599.15,-8.14
26,1861798,2020-03-13,801770,通信,2718.2,2896.78,2718.2,2836.02,4725751913.0,67963897427.06,-0.9
27,1861266,2020-03-12,801770,通信,2793.27,2861.79,2784.25,2861.79,4121461762.0,62908448526.67,0.13
28,1860734,2020-03-11,801770,通信,2936.18,3012.59,2858.16,2858.16,4850769368.0,79359980678.16,-1.7
29,1860202,2020-03-10,801770,通信,2703.95,2907.52,2663.29,2907.52,4806507242.0,73800549122.04,6.64
30,1859670,2020-03-09,801770,通信,2717.54,2835.65,2717.54,2726.49,3780550721.0,55279300293.78,-1.33
31,1859138,2020-03-06,801770,通信,2736.37,2791.75,2733.11,2763.22,2870572080.0,40682486783.04,-1.23
32,1858606,2020-03-05,801770,通信,2883.49,2885.93,2775.17,2797.65,3572076015.0,58416715487.63,0.98
33,1858074,2020-03-04,801770,通信,2746.22,2811.0,2694.24,2770.39,2815063466.0,48024616675.87,-0.3
34,1857542,2020-03-03,801770,通信,2870.07,2895.52,2754.75,2778.75,4147425179.0,67799601780.58,-0.13
35,1857010,2020-03-02,801770,通信,2650.44,2797.19,2628.88,2782.44,3423855381.0,53122937713.31,7.07
36,1856478,2020-02-28,801770,通信,2620.75,2685.37,2589.24,2598.61,3563115670.0,49147464631.9,-5.86
37,1855946,2020-02-27,801770,通信,2780.01,2816.74,2690.13,2760.45,3737199075.0,52582057585.67,0.06
38,1855414,2020-02-26,801770,通信,2829.95,2875.48,2749.53,2758.84,4873433693.0,69493346172.42,-4.56
39,1854882,2020-02-25,801770,通信,2754.4,2899.36,2686.06,2890.57,5152963430.0,80487594040.84,3.6
40,1854350,2020-02-24,801770,通信,2655.35,2796.59,2655.35,2790.22,4132948787.0,59226612627.45,6.57
41,1853818,2020-02-21,801770,通信,2560.29,2647.5,2559.52,2618.24,3135870140.0,44189221618.3,2.55
42,1853286,2020-02-20,801770,通信,2519.79,2558.21,2491.38,2553.08,2591017810.0,35925606400.69,1.62
43,1852754,2020-02-19,801770,通信,2529.67,2569.17,2511.43,2512.38,2902306436.0,41506579645.7,-1.19
44,1852222,2020-02-18,801770,通信,2486.53,2542.52,2479.77,2542.52,3001116356.0,42482059143.69,2.26
45,1851690,2020-02-17,801770,通信,2385.45,2486.26,2385.45,2486.26,2740931874.0,40138811191.74,5.51
46,1851158,2020-02-14,801770,通信,2343.76,2389.67,2337.24,2356.34,2001520770.0,26784562330.74,0.06
47,1850626,2020-02-13,801770,通信,2391.85,2397.0,2351.11,2355.03,2444407462.0,30368966463.68,-1.9
48,1850094,2020-02-12,801770,通信,2344.05,2402.54,2342.73,2400.7,2341379575.0,32368520106.97,2.06
49,1849562,2020-02-11,801770,通信,2377.24,2377.24,2339.26,2352.28,2198311440.0,27956674462.41,-0.87
50,1849030,2020-02-10,801770,通信,2333.89,2374.31,2330.67,2372.9,2868836446.0,37697766635.21,1.76
51,1848498,2020-02-07,801770,通信,2283.1,2332.49,2278.03,2331.79,2538336316.0,32448495190.22,2.62
52,1847966,2020-02-06,801770,通信,2197.09,2282.49,2190.13,2272.32,2139463351.0,28121987996.68,3.56
53,1847700,2020-02-05,801770,通信,2155.39,2232.08,2155.29,2194.1,2229445679.0,27579789699.6,2.43
54,1847168,2020-02-04,801770,通信,2029.84,2152.28,2029.84,2142.0,2368589946.0,29475214032.48,0.57
55,1846636,2020-02-03,801770,通信,2113.19,2143.3,2113.19,2129.76,978985303.0,15163945284.85,-8.96
56,1846104,2020-01-23,801770,通信,2406.82,2424.76,2315.93,2339.46,1898620822.0,27205554023.07,-4.36
57,1845572,2020-01-22,801770,通信,2391.21,2455.28,2368.46,2446.15,1707704795.0,25800112951.7,1.13
58,1845040,2020-01-21,801770,通信,2450.63,2452.34,2418.89,2418.89,1505592321.0,20682763877.02,-2.23
59,1844508,2020-01-20,801770,通信,2425.97,2473.97,2414.93,2473.97,1618914820.0,23222213120.48,1.8
60,1843976,2020-01-17,801770,通信,2432.9,2453.37,2425.19,2430.25,1484915667.0,22404669761.59,0.2
61,1843444,2020-01-16,801770,通信,2439.41,2456.95,2422.87,2425.33,1520851655.0,19873712363.98,-0.43
62,1842912,2020-01-15,801770,通信,2427.76,2440.79,2409.53,2435.69,1587637348.0,19586849346.35,0.14
63,1842380,2020-01-14,801770,通信,2459.86,2463.08,2431.06,2432.29,1914452682.0,24392491176.46,-1.05
64,1841848,2020-01-13,801770,通信,2422.39,2458.21,2410.81,2458.21,1615257602.0,21884738203.86,1.29
65,1841316,2020-01-10,801770,通信,2441.72,2452.8,2412.98,2426.87,1760404876.0,23460063100.97,-0.22
66,1840784,2020-01-09,801770,通信,2385.61,2434.58,2385.61,2432.2,2255887853.0,28660685889.93,3.11
67,1840252,2020-01-08,801770,通信,2399.07,2403.7,2354.55,2358.79,2023511158.0,23914878821.44,-2.27
68,1839720,2020-01-07,801770,通信,2399.43,2414.1,2382.31,2413.64,1824683881.0,23518659547.72,0.87
69,1839188,2020-01-06,801770,通信,2361.16,2413.78,2354.31,2392.71,1894868114.0,25182498320.91,0.54
70,1838656,2020-01-03,801770,通信,2372.11,2395.24,2363.98,2379.79,1799554064.0,25433472541.77,1.16
71,1838124,2020-01-02,801770,通信,2324.34,2355.99,2316.97,2352.39,1674643747.0,21413262105.1,2.03
