,id,date,code,name,open,high,low,close,volume,money,change_pct
0,1875644,2020-04-21,801010,农林牧渔,3786.37,3804.58,3735.11,3771.67,2171590474.0,23845240346.22,-0.84
1,1875112,2020-04-20,801010,农林牧渔,3778.62,3813.18,3762.97,3803.59,1866405285.0,20819907217.36,0.82
2,1874580,2020-04-17,801010,农林牧渔,3768.78,3806.85,3735.5,3772.79,2054319245.0,24242200731.59,0.46
3,1874048,2020-04-16,801010,农林牧渔,3772.61,3797.92,3734.39,3755.57,2197956712.0,24771002126.32,-0.95
4,1873516,2020-04-15,801010,农林牧渔,3822.49,3852.79,3779.83,3791.44,2557018103.0,27730756488.8,-1.32
5,1872990,2020-04-14,801010,农林牧渔,3787.54,3841.99,3762.37,3841.99,2363905320.0,25622462048.52,1.89
6,1872458,2020-04-13,801010,农林牧渔,3797.15,3806.85,3759.3,3770.69,1910855212.0,20556656098.12,-2.73
7,1871926,2020-04-10,801010,农林牧渔,3891.03,3953.91,3850.76,3876.38,2966443173.0,31115617232.75,-0.83
8,1871394,2020-04-09,801010,农林牧渔,3899.67,3931.88,3813.03,3908.67,3538369671.0,36552812238.03,0.45
9,1870862,2020-04-08,801010,农林牧渔,3950.3,3985.96,3874.68,3891.2,3786573630.0,40650250405.56,-1.9
10,1870330,2020-04-07,801010,农林牧渔,3821.11,3971.53,3794.66,3966.61,3820913922.0,43520161719.41,4.77
11,1869798,2020-04-03,801010,农林牧渔,3708.92,3848.17,3702.33,3786.16,3139355424.0,33941039394.93,1.62
12,1869266,2020-04-02,801010,农林牧渔,3749.21,3754.31,3667.65,3725.81,2940310665.0,30623757999.57,-0.99
13,1868734,2020-04-01,801010,农林牧渔,3816.02,3825.95,3735.8,3762.96,3696101598.0,39381927000.85,-1.65
14,1868202,2020-03-31,801010,农林牧渔,3600.04,3825.95,3593.63,3825.95,3847322049.0,42520096323.85,6.63
15,1867670,2020-03-30,801010,农林牧渔,3503.39,3615.09,3503.39,3588.15,2927950003.0,27995331449.1,1.69
16,1867138,2020-03-27,801010,农林牧渔,3635.73,3635.73,3528.42,3528.42,2655095299.0,26083980665.29,-2.32
17,1866606,2020-03-26,801010,农林牧渔,3535.05,3663.18,3529.53,3612.09,3136036678.0,30874082120.93,1.03
18,1866074,2020-03-25,801010,农林牧渔,3553.59,3577.64,3511.56,3575.3,2313202150.0,23902286676.86,2.55
19,1865542,2020-03-24,801010,农林牧渔,3460.58,3486.41,3399.06,3486.41,1910025177.0,20408687870.95,2.85
20,1865010,2020-03-23,801010,农林牧渔,3397.93,3450.68,3377.82,3389.71,2052748927.0,21720245500.65,-3.37
