,id,date,code,name,open,high,low,close,volume,money,change_pct
0,1875544,2020-04-21,801040,钢铁,1948.05,1956.77,1934.65,1945.57,769925166.0,4274310972.1,-0.59
1,1875012,2020-04-20,801040,钢铁,1948.01,1961.95,1939.8,1957.21,713499164.0,3973187452.42,0.32
2,1874480,2020-04-17,801040,钢铁,1958.96,1963.14,1944.92,1950.87,753017968.0,4637101870.11,-0.05
3,1873948,2020-04-16,801040,钢铁,1931.67,1955.14,1927.67,1951.91,715871028.0,4762678790.75,0.37
4,1873416,2020-04-15,801040,钢铁,1962.97,1966.31,1944.63,1944.63,608995352.0,3209017079.21,-0.94
5,1872890,2020-04-14,801040,钢铁,1943.58,1963.37,1943.37,1963.01,659131723.0,3442776118.22,1.0
6,1872358,2020-04-13,801040,钢铁,1930.44,1948.23,1927.21,1943.58,565410972.0,2957099519.0,0.49
7,1871826,2020-04-10,801040,钢铁,1967.11,1967.11,1931.52,1934.1,729778674.0,4207476457.71,-1.3
8,1871294,2020-04-09,801040,钢铁,1945.22,1966.78,1941.02,1959.52,671259958.0,3606239611.11,1.16
9,1870762,2020-04-08,801040,钢铁,1932.55,1945.71,1929.76,1937.1,845356934.0,4487869467.96,0.4
10,1870230,2020-04-07,801040,钢铁,1911.68,1932.15,1910.23,1929.29,889684724.0,3829109361.07,2.32
11,1869698,2020-04-03,801040,钢铁,1893.12,1896.0,1879.7,1885.61,633698278.0,3026118944.15,-0.59
12,1869166,2020-04-02,801040,钢铁,1856.6,1896.89,1856.6,1896.89,687155295.0,3141490823.16,1.86
13,1868634,2020-04-01,801040,钢铁,1871.72,1885.61,1859.18,1862.26,661062046.0,2552140709.53,-0.74
14,1868102,2020-03-31,801040,钢铁,1889.27,1892.05,1868.98,1876.17,865499351.0,3339728991.87,-0.06
15,1867570,2020-03-30,801040,钢铁,1883.16,1895.31,1859.26,1877.21,887128671.0,3654866518.46,-1.36
16,1867038,2020-03-27,801040,钢铁,1905.08,1926.61,1892.95,1903.06,930455138.0,4014745201.36,0.84
17,1866506,2020-03-26,801040,钢铁,1902.13,1906.85,1885.92,1887.14,675197800.0,3028793458.76,-1.53
18,1865974,2020-03-25,801040,钢铁,1934.3,1934.3,1902.01,1916.54,951965548.0,4153289325.94,0.8
19,1865442,2020-03-24,801040,钢铁,1892.26,1911.13,1871.09,1901.26,884135830.0,4100757477.28,1.87
20,1864910,2020-03-23,801040,钢铁,1878.34,1895.76,1863.74,1866.41,1028494215.0,4347023274.98,-2.74
21,1864378,2020-03-20,801040,钢铁,1928.66,1936.17,1900.01,1918.98,947923511.0,5302864999.81,0.54
22,1863846,2020-03-19,801040,钢铁,1904.11,1921.58,1874.71,1908.64,1194156234.0,5346981631.01,0.2
23,1863314,2020-03-18,801040,钢铁,1932.9,1962.96,1904.91,1904.91,1112284477.0,5414623096.07,-0.99
24,1862782,2020-03-17,801040,钢铁,1939.12,1962.39,1892.14,1923.91,1112962885.0,4918424328.79,-0.76
25,1862250,2020-03-16,801040,钢铁,2005.18,2005.18,1938.48,1938.66,1297559596.0,5943644667.33,-2.5
26,1861718,2020-03-13,801040,钢铁,1962.7,2008.13,1952.75,1988.39,1623489481.0,7782369233.73,-1.93
27,1861186,2020-03-12,801040,钢铁,2017.22,2037.8,2010.83,2027.45,1338836668.0,6209522904.33,-0.04
28,1860654,2020-03-11,801040,钢铁,2023.84,2051.4,2022.18,2028.18,1316396567.0,6114886393.94,0.07
29,1860122,2020-03-10,801040,钢铁,1968.58,2032.84,1958.14,2026.85,1482238505.0,6376966869.71,1.76
30,1859590,2020-03-09,801040,钢铁,2032.45,2032.45,1990.37,1991.79,1564993351.0,6882657292.1,-3.37
31,1859058,2020-03-06,801040,钢铁,2058.42,2068.78,2049.72,2061.18,1489306213.0,6928204515.91,-0.82
32,1858526,2020-03-05,801040,钢铁,2065.05,2093.88,2058.09,2078.28,2057978411.0,7923032155.33,1.8
33,1857994,2020-03-04,801040,钢铁,1999.26,2041.54,1997.02,2041.54,1681562012.0,6879587420.06,1.45
34,1857462,2020-03-03,801040,钢铁,2037.8,2043.29,1998.42,2012.27,1917160458.0,7801729613.38,0.27
35,1856930,2020-03-02,801040,钢铁,1915.25,2010.31,1915.25,2006.81,1953020967.0,7309143658.27,4.96
36,1856398,2020-02-28,801040,钢铁,1924.35,1947.78,1906.63,1912.01,1554596959.0,5668923166.54,-2.96
37,1855866,2020-02-27,801040,钢铁,1971.36,1987.89,1967.44,1970.26,1324869306.0,4915188114.44,-0.3
38,1855334,2020-02-26,801040,钢铁,1925.53,1999.89,1919.96,1976.23,2192321116.0,7278719128.91,2.06
39,1854802,2020-02-25,801040,钢铁,1928.76,1939.48,1904.06,1936.36,1416796594.0,4987833906.24,-1.29
40,1854270,2020-02-24,801040,钢铁,1964.37,1967.35,1949.61,1961.63,1223747758.0,4572109192.65,-0.74
41,1853738,2020-02-21,801040,钢铁,1964.97,1979.93,1961.3,1976.27,1203667503.0,4208089422.32,0.29
42,1853206,2020-02-20,801040,钢铁,1949.97,1972.6,1935.87,1970.62,1121646431.0,3961133960.63,1.41
43,1852674,2020-02-19,801040,钢铁,1958.85,1963.08,1941.77,1943.17,885360762.0,3314616363.54,-0.94
44,1852142,2020-02-18,801040,钢铁,1963.74,1969.8,1949.97,1961.52,983162238.0,3617292512.77,-0.17
45,1851610,2020-02-17,801040,钢铁,1919.77,1965.33,1919.77,1964.88,1030963479.0,3714703190.04,2.1
46,1851078,2020-02-14,801040,钢铁,1908.56,1926.78,1907.1,1924.42,805623313.0,2821456250.02,0.71
47,1850546,2020-02-13,801040,钢铁,1929.48,1937.8,1908.57,1910.82,783966547.0,2926718106.83,-1.14
48,1850014,2020-02-12,801040,钢铁,1919.07,1932.79,1906.46,1932.79,961512565.0,3572108422.95,-0.23
49,1849482,2020-02-11,801040,钢铁,1904.28,1989.04,1904.28,1937.31,1600348990.0,5500046432.01,1.7
50,1848950,2020-02-10,801040,钢铁,1859.1,1905.38,1853.36,1904.88,1017895748.0,3642674815.22,1.85
51,1848418,2020-02-07,801040,钢铁,1854.08,1870.23,1843.79,1870.23,910348826.0,3022104045.92,0.63
52,1847886,2020-02-06,801040,钢铁,1854.67,1863.6,1836.57,1858.46,982061295.0,3296500136.58,0.58
53,1847620,2020-02-05,801040,钢铁,1821.24,1872.48,1819.43,1847.69,1095208564.0,3785842359.65,1.29
54,1847088,2020-02-04,801040,钢铁,1731.66,1828.88,1731.66,1824.09,1394601379.0,4662756982.29,0.98
55,1846556,2020-02-03,801040,钢铁,1805.25,1814.94,1804.29,1806.42,1105094480.0,3053485137.4,-9.79
56,1846024,2020-01-23,801040,钢铁,2051.97,2053.0,1993.48,2002.36,944919709.0,3518402058.34,-3.12
57,1845492,2020-01-22,801040,钢铁,2056.03,2072.34,2029.43,2066.88,661403693.0,2776816072.84,0.14
58,1844960,2020-01-21,801040,钢铁,2104.22,2104.31,2060.49,2064.07,736390568.0,2951150131.95,-2.08
59,1844428,2020-01-20,801040,钢铁,2103.42,2108.06,2089.81,2107.86,601670902.0,2531082116.25,0.15
